"","pert_iname","mean","n","median","sd","sRGES"
"1","BRD-K88756517",-0.625275983944634,1,-0.625275983944634,NA,-0.625275983944634
"2","BRD-K07660364",-0.615911606996028,1,-0.615911606996028,NA,-0.615911606996028
"3","BRD-K78824440",-0.61483717446939,1,-0.61483717446939,NA,-0.61483717446939
"4","BRD-K81721884",-0.604595438167036,1,-0.604595438167036,NA,-0.604595438167036
"5","BRD-K58189273",-0.599438711491652,1,-0.599438711491652,NA,-0.599438711491652
"6","BRD-K18327813",-0.598543274165561,1,-0.598543274165561,NA,-0.598543274165561
"7","BRD-K72561299",-0.586488394685859,2,-0.586488394685859,0.00680888667941342,-0.586488394685859
"8","BRD-K56647759",-0.580867187136159,1,-0.580867187136159,NA,-0.580867187136159
"9","BRD-K59995645",-0.58066874777054,1,-0.58066874777054,NA,-0.58066874777054
"10","BRD-K62014585",-0.576690379331674,1,-0.576690379331674,NA,-0.576690379331674
"11","BRD-K34392222",-0.572844122333451,1,-0.572844122333451,NA,-0.572844122333451
"12","BRD-K81131579",-0.5708370403717,1,-0.5708370403717,NA,-0.5708370403717
"13","BRD-K09407750",-0.569284524363788,1,-0.569284524363788,NA,-0.569284524363788
"14","BRD-K03804563",-0.569202054284335,1,-0.569202054284335,NA,-0.569202054284335
"15","BRD-K72051249",-0.565647795006451,1,-0.565647795006451,NA,-0.565647795006451
"16","BRD-K80012633",-0.565571334107228,1,-0.565571334107228,NA,-0.565571334107228
"17","BRD-K37777176",-0.564334978619714,1,-0.564334978619714,NA,-0.564334978619714
"18","BRD-K37058154",-0.563874353053989,1,-0.563874353053989,NA,-0.563874353053989
"19","BRD-K78483792",-0.563796215933638,1,-0.563796215933638,NA,-0.563796215933638
"20","BRD-K75717096",-0.559856451012352,1,-0.559856451012352,NA,-0.559856451012352
"21","BRD-K00636532",-0.559723023810635,1,-0.559723023810635,NA,-0.559723023810635
"22","BRD-K93406741",-0.558466167993714,1,-0.558466167993714,NA,-0.558466167993714
"23","BRD-K49623506",-0.557860381678383,1,-0.557860381678383,NA,-0.557860381678383
"24","BRD-K07686903",-0.557348128501944,1,-0.557348128501944,NA,-0.557348128501944
"25","BRD-K31248348",-0.553984983648377,1,-0.553984983648377,NA,-0.553984983648377
"26","BRD-K64285892",-0.553175033599767,1,-0.553175033599767,NA,-0.553175033599767
"27","BRD-K84787606",-0.551596008082218,1,-0.551596008082218,NA,-0.551596008082218
"28","BRD-K11901011",-0.551263110566379,1,-0.551263110566379,NA,-0.551263110566379
"29","BRD-K69158405",-0.547154717799706,1,-0.547154717799706,NA,-0.547154717799706
"30","SA-243423",-0.547098061525611,1,-0.547098061525611,NA,-0.547098061525611
"31","BRD-K92741883",-0.545307522117652,1,-0.545307522117652,NA,-0.545307522117652
"32","BRD-K79027750",-0.545054387511633,1,-0.545054387511633,NA,-0.545054387511633
"33","BRD-K39844985",-0.544538111404489,1,-0.544538111404489,NA,-0.544538111404489
"34","BRD-K10657952",-0.54450726893575,1,-0.54450726893575,NA,-0.54450726893575
"35","BRD-K38320477",-0.544355068057411,1,-0.544355068057411,NA,-0.544355068057411
"36","BRD-K00317040",-0.543922628222449,1,-0.543922628222449,NA,-0.543922628222449
"37","BRD-K27638907",-0.543456303504893,1,-0.543456303504893,NA,-0.543456303504893
"38","BRD-K02861439",-0.543293349595511,1,-0.543293349595511,NA,-0.543293349595511
"39","BRD-K07817703",-0.542808921689782,1,-0.542808921689782,NA,-0.542808921689782
"40","BRD-K61122325",-0.541035169708922,1,-0.541035169708922,NA,-0.541035169708922
"41","BRD-K99515159",-0.539260696807955,1,-0.539260696807955,NA,-0.539260696807955
"42","BRD-K85449516",-0.539144057033338,1,-0.539144057033338,NA,-0.539144057033338
"43","BRD-K92975271",-0.537704493113564,1,-0.537704493113564,NA,-0.537704493113564
"44","BRD-K65200617",-0.537334336365141,5,-0.537738377996159,0.087902617823178,-0.537334336365141
"45","BRD-K58360282",-0.536188183481997,1,-0.536188183481997,NA,-0.536188183481997
"46","BRD-K20342806",-0.536016203194358,1,-0.536016203194358,NA,-0.536016203194358
"47","BRD-K45231869",-0.535957895914963,1,-0.535957895914963,NA,-0.535957895914963
"48","BRD-K55106539",-0.535415110298183,1,-0.535415110298183,NA,-0.535415110298183
"49","BRD-K30298702",-0.535103023140147,1,-0.535103023140147,NA,-0.535103023140147
"50","BRD-K57393707",-0.534728220096129,1,-0.534728220096129,NA,-0.534728220096129
"51","BRD-K55860636",-0.534381577567047,1,-0.534381577567047,NA,-0.534381577567047
"52","BRD-K43604368",-0.532820319993446,1,-0.532820319993446,NA,-0.532820319993446
"53","BRD-K10170503",-0.532536703378742,1,-0.532536703378742,NA,-0.532536703378742
"54","BRD-K58743986",-0.53202749261616,1,-0.53202749261616,NA,-0.53202749261616
"55","BRD-K62124038",-0.531551755844463,1,-0.531551755844463,NA,-0.531551755844463
"56","BRD-K58879212",-0.53104721328521,1,-0.53104721328521,NA,-0.53104721328521
"57","BRD-K44119437",-0.531041539349205,1,-0.531041539349205,NA,-0.531041539349205
"58","BRD-K99737029",-0.529575181107226,1,-0.529575181107226,NA,-0.529575181107226
"59","BRD-K82906409",-0.529473912135321,1,-0.529473912135321,NA,-0.529473912135321
"60","BRD-K06897051",-0.528741763962836,1,-0.528741763962836,NA,-0.528741763962836
"61","BRD-K14357170",-0.52830256881171,1,-0.52830256881171,NA,-0.52830256881171
"62","BRD-K27728416",-0.528097411953669,2,-0.528097411953669,0.0874514116576083,-0.528097411953669
"63","BRD-K42482401",-0.527784616483439,1,-0.527784616483439,NA,-0.527784616483439
"64","BRD-K94766424",-0.526910660003602,1,-0.526910660003602,NA,-0.526910660003602
"65","BRD-K59336577",-0.526314235310754,1,-0.526314235310754,NA,-0.526314235310754
"66","BRD-K43499440",-0.526198576052985,1,-0.526198576052985,NA,-0.526198576052985
"67","BRD-K76665419",-0.525708113751199,1,-0.525708113751199,NA,-0.525708113751199
"68","BRD-K83507699",-0.523872006344411,1,-0.523872006344411,NA,-0.523872006344411
"69","BRD-K46922721",-0.522502173223524,1,-0.522502173223524,NA,-0.522502173223524
"70","BRD-K89631978",-0.520324761979434,1,-0.520324761979434,NA,-0.520324761979434
"71","BRD-K07531476",-0.520170214391515,1,-0.520170214391515,NA,-0.520170214391515
"72","BRD-K62366931",-0.519733391165796,1,-0.519733391165796,NA,-0.519733391165796
"73","BRD-K76397886",-0.519304303773088,1,-0.519304303773088,NA,-0.519304303773088
"74","BRD-K04076294",-0.518859873272982,3,-0.519451475988046,0.0316746532564515,-0.518859873272982
"75","BRD-K78633583",-0.518779311316083,1,-0.518779311316083,NA,-0.518779311316083
"76","BRD-K83426260",-0.518659268667556,1,-0.518659268667556,NA,-0.518659268667556
"77","BRD-K75486920",-0.518397778171729,1,-0.518397778171729,NA,-0.518397778171729
"78","BRD-K72999223",-0.517613977172702,1,-0.517613977172702,NA,-0.517613977172702
"79","BRD-K28714324",-0.517220090423663,1,-0.517220090423663,NA,-0.517220090423663
"80","BRD-K20019319",-0.517035035611232,1,-0.517035035611232,NA,-0.517035035611232
"81","BRD-M91342002",-0.515212287541805,1,-0.515212287541805,NA,-0.515212287541805
"82","BRD-K62237490",-0.514920470051493,2,-0.514920470051493,0.139494366449413,-0.514920470051493
"83","BRD-K45185691",-0.514005073086074,1,-0.514005073086074,NA,-0.514005073086074
"84","BRD-K45887240",-0.513854548428861,1,-0.513854548428861,NA,-0.513854548428861
"85","BRD-K50282595",-0.512789502740536,1,-0.512789502740536,NA,-0.512789502740536
"86","BRD-K39658422",-0.512250404810235,1,-0.512250404810235,NA,-0.512250404810235
"87","BRD-K79992300",-0.511702460731703,2,-0.511702460731703,0.0331038230776451,-0.511702460731703
"88","BRD-K37434018",-0.511493758593466,1,-0.511493758593466,NA,-0.511493758593466
"89","BRD-K45114520",-0.511020728991401,1,-0.511020728991401,NA,-0.511020728991401
"90","BRD-K25198488",-0.510288065344664,2,-0.510288065344664,0.00626225921906675,-0.510288065344664
"91","BRD-K22846014",-0.509976107984998,1,-0.509976107984998,NA,-0.509976107984998
"92","BRD-K55231301",-0.509949648907018,1,-0.509949648907018,NA,-0.509949648907018
"93","BRD-K53601225",-0.509888957094303,2,-0.509888957094303,0.0156274948060584,-0.509888957094303
"94","BRD-K14270906",-0.509813874995724,1,-0.509813874995724,NA,-0.509813874995724
"95","BRD-K55452151",-0.509759900675431,1,-0.509759900675431,NA,-0.509759900675431
"96","BRD-K46446437",-0.509494697277297,1,-0.509494697277297,NA,-0.509494697277297
"97","BRD-K95521279",-0.509352578941548,1,-0.509352578941548,NA,-0.509352578941548
"98","BRD-K15912359",-0.50912997677587,1,-0.50912997677587,NA,-0.50912997677587
"99","BRD-K59578981",-0.508882231293286,1,-0.508882231293286,NA,-0.508882231293286
"100","BRD-K73104592",-0.508711927226774,1,-0.508711927226774,NA,-0.508711927226774
"101","BRD-K09110452",-0.508699497974605,1,-0.508699497974605,NA,-0.508699497974605
"102","BRD-K90074540",-0.507987103995591,1,-0.507987103995591,NA,-0.507987103995591
"103","BRD-K53594827",-0.507861722655286,1,-0.507861722655286,NA,-0.507861722655286
"104","BRD-K09276254",-0.507761509847713,1,-0.507761509847713,NA,-0.507761509847713
"105","BRD-K60019754",-0.507111136050402,1,-0.507111136050402,NA,-0.507111136050402
"106","BRD-K85672685",-0.507092001913725,1,-0.507092001913725,NA,-0.507092001913725
"107","BRD-K12981857",-0.506584106912217,1,-0.506584106912217,NA,-0.506584106912217
"108","BRD-K80940272",-0.506548235780097,1,-0.506548235780097,NA,-0.506548235780097
"109","BRD-K81109082",-0.506456378862332,1,-0.506456378862332,NA,-0.506456378862332
"110","BRD-K82015643",-0.506306859937796,1,-0.506306859937796,NA,-0.506306859937796
"111","BRD-K13898895",-0.506206647130224,1,-0.506206647130224,NA,-0.506206647130224
"112","BRD-K27824357",-0.505933410478594,2,-0.505933410478594,0.0148144014206043,-0.505933410478594
"113","BRD-K41120089",-0.505447318959651,1,-0.505447318959651,NA,-0.505447318959651
"114","BRD-K23038591",-0.505328617288025,1,-0.505328617288025,NA,-0.505328617288025
"115","BRD-K42862966",-0.504783200149098,1,-0.504783200149098,NA,-0.504783200149098
"116","BRD-K68338581",-0.504235075840539,1,-0.504235075840539,NA,-0.504235075840539
"117","BRD-K74055572",-0.504124780490376,1,-0.504124780490376,NA,-0.504124780490376
"118","BRD-K53283097",-0.503896118712813,1,-0.503896118712813,NA,-0.503896118712813
"119","BRD-K75393430",-0.503227331698932,1,-0.503227331698932,NA,-0.503227331698932
"120","BRD-K64440942",-0.502735528420243,1,-0.502735528420243,NA,-0.502735528420243
"121","BRD-K84061726",-0.501374089012906,2,-0.501374089012906,0.0801122007160962,-0.501374089012906
"122","BRD-K53980138",-0.500345559729322,2,-0.500345559729322,0.0728493566509272,-0.500345559729322
"123","BRD-K19554975",-0.500268801409616,1,-0.500268801409616,NA,-0.500268801409616
"124","BRD-K40045948",-0.500250027732993,1,-0.500250027732993,NA,-0.500250027732993
"125","BRD-K92209998",-0.499852738110044,1,-0.499852738110044,NA,-0.499852738110044
"126","BRD-K27735716",-0.499763563146084,1,-0.499763563146084,NA,-0.499763563146084
"127","BRD-K23058957",-0.499492685811945,1,-0.499492685811945,NA,-0.499492685811945
"128","BRD-K28578807",-0.499350542260367,1,-0.499350542260367,NA,-0.499350542260367
"129","BRD-K68657207",-0.499164506931089,1,-0.499164506931089,NA,-0.499164506931089
"130","BRD-K53756103",-0.499060581221209,1,-0.499060581221209,NA,-0.499060581221209
"131","BRD-K89860739",-0.498908019882815,1,-0.498908019882815,NA,-0.498908019882815
"132","BRD-K31903015",-0.498646709617016,2,-0.498646709617016,0.0290521052513553,-0.498646709617016
"133","BRD-K59830209",-0.498611999231771,1,-0.498611999231771,NA,-0.498611999231771
"134","BRD-K19416218",-0.498224804759327,2,-0.498224804759327,0.0838163981624816,-0.498224804759327
"135","BRD-K79876173",-0.497722286273339,1,-0.497722286273339,NA,-0.497722286273339
"136","BRD-K51592837",-0.497617586912065,2,-0.497617586912065,0.0235586104197588,-0.497617586912065
"137","BRD-K23050218",-0.49761699437073,1,-0.49761699437073,NA,-0.49761699437073
"138","BRD-K13059597",-0.497536871000855,1,-0.497536871000855,NA,-0.497536871000855
"139","SA-424068",-0.497069875794847,1,-0.497069875794847,NA,-0.497069875794847
"140","BRD-K68359762",-0.496936809053184,1,-0.496936809053184,NA,-0.496936809053184
"141","BRD-K59722298",-0.496757788636811,1,-0.496757788636811,NA,-0.496757788636811
"142","BRD-K62176618",-0.496154349031058,1,-0.496154349031058,NA,-0.496154349031058
"143","BRD-K95722922",-0.496000781959988,1,-0.496000781959988,NA,-0.496000781959988
"144","BRD-K96406750",-0.495727918376326,1,-0.495727918376326,NA,-0.495727918376326
"145","SA-419090",-0.495403711994519,2,-0.495403711994519,0.00763975907475331,-0.495403711994519
"146","BRD-K60857329",-0.495201920186645,1,-0.495201920186645,NA,-0.495201920186645
"147","BRD-K56562216",-0.495130848410857,1,-0.495130848410857,NA,-0.495130848410857
"148","BRD-K82365559",-0.494801961217807,2,-0.494801961217807,0.0713720394561315,-0.494801961217807
"149","BRD-K26857129",-0.494565626646801,1,-0.494565626646801,NA,-0.494565626646801
"150","SA-96816",-0.494455473702923,2,-0.494455473702923,0.212360316842901,-0.494455473702923
"151","BRD-K18310625",-0.493731203769736,1,-0.493731203769736,NA,-0.493731203769736
"152","BRD-K39685923",-0.493720811198748,1,-0.493720811198748,NA,-0.493720811198748
"153","BRD-K65900075",-0.493623925617602,1,-0.493623925617602,NA,-0.493623925617602
"154","BRD-K52149447",-0.493406004263166,2,-0.493406004263166,0.116478098697345,-0.493406004263166
"155","BRD-K42899395",-0.493392607102063,1,-0.493392607102063,NA,-0.493392607102063
"156","BRD-K96218183",-0.492913207859715,1,-0.492913207859715,NA,-0.492913207859715
"157","BRD-K13707774",-0.492693287647841,1,-0.492693287647841,NA,-0.492693287647841
"158","BRD-K54730162",-0.49248272905845,1,-0.49248272905845,NA,-0.49248272905845
"159","SA-247508",-0.492319387613572,4,-0.488458624998642,0.0356807940536381,-0.492319387613572
"160","BRD-K34327142",-0.492228278691357,1,-0.492228278691357,NA,-0.492228278691357
"161","BRD-K69449918",-0.491902086060026,1,-0.491902086060026,NA,-0.491902086060026
"162","BRD-K38588505",-0.491413995683645,1,-0.491413995683645,NA,-0.491413995683645
"163","BRD-K24133356",-0.49111593835142,1,-0.49111593835142,NA,-0.49111593835142
"164","BRD-K88269272",-0.490747014689261,2,-0.490747014689261,0.0272746783696839,-0.490747014689261
"165","BRD-K62199122",-0.490093803923948,1,-0.490093803923948,NA,-0.490093803923948
"166","BRD-K75964914",-0.489962362971755,1,-0.489962362971755,NA,-0.489962362971755
"167","BRD-K31846842",-0.489666354928626,2,-0.489666354928626,0.00462916223710543,-0.489666354928626
"168","BRD-K66147676",-0.489560069901255,1,-0.489560069901255,NA,-0.489560069901255
"169","SA-1459002",-0.489150409863069,3,-0.476930749441299,0.05472005489662,-0.489150409863069
"170","BRD-K20065144",-0.48913735214883,1,-0.48913735214883,NA,-0.48913735214883
"171","BRD-K04650027",-0.488735729566779,1,-0.488735729566779,NA,-0.488735729566779
"172","BRD-K73939795",-0.488493322775973,1,-0.488493322775973,NA,-0.488493322775973
"173","BRD-K87967738",-0.488469520435968,1,-0.488469520435968,NA,-0.488469520435968
"174","BRD-K63164901",-0.488321702948387,1,-0.488321702948387,NA,-0.488321702948387
"175","BRD-K68552135",-0.487912704993377,1,-0.487912704993377,NA,-0.487912704993377
"176","BRD-K16376056",-0.487224113354368,1,-0.487224113354368,NA,-0.487224113354368
"177","BRD-K33148516",-0.487005856755706,2,-0.487005856755706,0.0209237433243696,-0.487005856755706
"178","BRD-K64630692",-0.486872752190301,1,-0.486872752190301,NA,-0.486872752190301
"179","BRD-K18321170",-0.486700436658436,1,-0.486700436658436,NA,-0.486700436658436
"180","BRD-K66363099",-0.486061821624843,1,-0.486061821624843,NA,-0.486061821624843
"181","BRD-K89479751",-0.485595496907286,1,-0.485595496907286,NA,-0.485595496907286
"182","BRD-K17429946",-0.485257210268011,1,-0.485257210268011,NA,-0.485257210268011
"183","BRD-K74152422",-0.48520676862,2,-0.48520676862,0.119905180642973,-0.48520676862
"184","BRD-K39177148",-0.485166049054525,1,-0.485166049054525,NA,-0.485166049054525
"185","BRD-K04229162",-0.485132834660381,1,-0.485132834660381,NA,-0.485132834660381
"186","BRD-K46629170",-0.484951467534429,1,-0.484951467534429,NA,-0.484951467534429
"187","BRD-K98005081",-0.484947469819553,1,-0.484947469819553,NA,-0.484947469819553
"188","BRD-M32495507",-0.484562596840859,2,-0.484562596840859,0.0354892564368528,-0.484562596840859
"189","BRD-K63077891",-0.484394652091838,1,-0.484394652091838,NA,-0.484394652091838
"190","BRD-K82825326",-0.48424815036533,1,-0.48424815036533,NA,-0.48424815036533
"191","BRD-K89941546",-0.484045998097403,1,-0.484045998097403,NA,-0.484045998097403
"192","BRD-K84271926",-0.483871000611735,1,-0.483871000611735,NA,-0.483871000611735
"193","BRD-K08446710",-0.483853232667788,1,-0.483853232667788,NA,-0.483853232667788
"194","BRD-K22945779",-0.483779298708169,2,-0.483779298708169,0.0196581505345158,-0.483779298708169
"195","BRD-K47163377",-0.483653737137835,1,-0.483653737137835,NA,-0.483653737137835
"196","BRD-K01497006",-0.483541455538149,1,-0.483541455538149,NA,-0.483541455538149
"197","BRD-K06806702",-0.48343015445531,1,-0.48343015445531,NA,-0.48343015445531
"198","BRD-K53914976",-0.483356040265664,1,-0.483356040265664,NA,-0.483356040265664
"199","BRD-K55437057",-0.483328562847094,2,-0.483328562847094,0.205823549711194,-0.483328562847094
"200","BRD-K70860307",-0.483200176916673,1,-0.483200176916673,NA,-0.483200176916673
"201","BRD-K26119753",-0.482824643307529,6,-0.479926349433351,0.0947608001133426,-0.482824643307529
"202","BRD-K14602451",-0.482803067523751,2,-0.482803067523751,0.0094804614013352,-0.482803067523751
"203","BRD-K22862802",-0.48264501247938,1,-0.48264501247938,NA,-0.48264501247938
"204","BRD-K66850406",-0.48260710466608,1,-0.48260710466608,NA,-0.48260710466608
"205","BRD-K69178842",-0.482594700629739,1,-0.482594700629739,NA,-0.482594700629739
"206","BRD-K29128208",-0.48252801224471,1,-0.48252801224471,NA,-0.48252801224471
"207","BRD-K37010295",-0.482344273193352,1,-0.482344273193352,NA,-0.482344273193352
"208","BRD-K08616215",-0.482232301622062,1,-0.482232301622062,NA,-0.482232301622062
"209","BRD-K00611064",-0.482183020720927,1,-0.482183020720927,NA,-0.482183020720927
"210","BRD-K94597513",-0.480885290324332,1,-0.480885290324332,NA,-0.480885290324332
"211","BRD-M98484762",-0.4806395563071,1,-0.4806395563071,NA,-0.4806395563071
"212","BRD-K64645183",-0.480450491171879,2,-0.480450491171879,0.0482323381698519,-0.480450491171879
"213","BRD-K93112400",-0.4802872272341,2,-0.4802872272341,0.0301730954274694,-0.4802872272341
"214","BRD-K94034047",-0.47996708160674,1,-0.47996708160674,NA,-0.47996708160674
"215","BRD-K99978152",-0.47995029417964,1,-0.47995029417964,NA,-0.47995029417964
"216","BRD-K02341409",-0.479904055692361,1,-0.479904055692361,NA,-0.479904055692361
"217","BRD-K46319090",-0.479862460192581,1,-0.479862460192581,NA,-0.479862460192581
"218","BRD-K36888933",-0.479346209301265,1,-0.479346209301265,NA,-0.479346209301265
"219","BRD-K09563163",-0.479318023570502,1,-0.479318023570502,NA,-0.479318023570502
"220","BRD-K89432015",-0.479273126060124,1,-0.479273126060124,NA,-0.479273126060124
"221","BRD-K64979177",-0.47917621526315,1,-0.47917621526315,NA,-0.47917621526315
"222","BRD-K36716113",-0.479073655746,1,-0.479073655746,NA,-0.479073655746
"223","BRD-K24427824",-0.478970710552968,1,-0.478970710552968,NA,-0.478970710552968
"224","BRD-K12957211",-0.478600626143935,1,-0.478600626143935,NA,-0.478600626143935
"225","BRD-K90619727",-0.47847925512642,2,-0.47847925512642,0.0815435295386528,-0.47847925512642
"226","BRD-K15634164",-0.478475580047854,1,-0.478475580047854,NA,-0.478475580047854
"227","BRD-K84831408",-0.478332430763601,1,-0.478332430763601,NA,-0.478332430763601
"228","BRD-K33486590",-0.478307957935145,1,-0.478307957935145,NA,-0.478307957935145
"229","BRD-K24390300",-0.478010906335596,1,-0.478010906335596,NA,-0.478010906335596
"230","BRD-K89885223",-0.477898599520081,1,-0.477898599520081,NA,-0.477898599520081
"231","BRD-K97029281",-0.477739023268782,1,-0.477739023268782,NA,-0.477739023268782
"232","BRD-K91443444",-0.477549455267222,2,-0.477549455267222,0.0646290536400302,-0.477549455267222
"233","BRD-K14262667",-0.477440010635537,1,-0.477440010635537,NA,-0.477440010635537
"234","BRD-K77144489",-0.477328194078446,2,-0.477328194078446,0.0944371045614558,-0.477328194078446
"235","BRD-K62676049",-0.477239844617134,1,-0.477239844617134,NA,-0.477239844617134
"236","BRD-K01140360",-0.477043416716867,2,-0.477043416716867,0.0904216737456158,-0.477043416716867
"237","BRD-K20725229",-0.476796651751131,1,-0.476796651751131,NA,-0.476796651751131
"238","BRD-K23018071",-0.476780572636226,2,-0.476780572636226,0.0660900141457291,-0.476780572636226
"239","BRD-K45760843",-0.476590837012553,1,-0.476590837012553,NA,-0.476590837012553
"240","BRD-K89833114",-0.476585112644893,1,-0.476585112644893,NA,-0.476585112644893
"241","BRD-K20792495",-0.476415814311056,1,-0.476415814311056,NA,-0.476415814311056
"242","BRD-K07275921",-0.475780706733916,2,-0.475780706733916,0.0719758502924259,-0.475780706733916
"243","BRD-K46658587",-0.475774001849407,2,-0.475774001849407,0.0925743740928969,-0.475774001849407
"244","BRD-K27503016",-0.475641425366168,1,-0.475641425366168,NA,-0.475641425366168
"245","BRD-K29035246",-0.475604548501372,1,-0.475604548501372,NA,-0.475604548501372
"246","BRD-K71555338",-0.475377407930738,2,-0.475377407930738,0.0309755214069918,-0.475377407930738
"247","BRD-K63903580",-0.4749865131639,2,-0.4749865131639,0.11857625891736,-0.4749865131639
"248","BRD-K59757264",-0.474885089177797,1,-0.474885089177797,NA,-0.474885089177797
"249","BRD-K37838939",-0.474550025182405,2,-0.474550025182405,0.0939222600957219,-0.474550025182405
"250","BRD-K31310964",-0.474492878649886,1,-0.474492878649886,NA,-0.474492878649886
"251","BRD-K20604601",-0.474326237054024,1,-0.474326237054024,NA,-0.474326237054024
"252","BRD-K29745382",-0.473886396630276,1,-0.473886396630276,NA,-0.473886396630276
"253","BRD-K61979066",-0.473771433076786,1,-0.473771433076786,NA,-0.473771433076786
"254","BRD-K46300014",-0.47365845577282,1,-0.47365845577282,NA,-0.47365845577282
"255","BRD-K43231198",-0.473403992797813,2,-0.473403992797813,0.0562546658767868,-0.473403992797813
"256","BRD-K80576525",-0.473318492912417,1,-0.473318492912417,NA,-0.473318492912417
"257","BRD-K37856394",-0.47327795357697,1,-0.47327795357697,NA,-0.47327795357697
"258","BRD-K98668154",-0.472750924438784,1,-0.472750924438784,NA,-0.472750924438784
"259","BRD-K40240180",-0.472645502737805,2,-0.472645502737805,0.00695394556980029,-0.472645502737805
"260","BRD-K49595590",-0.472637276646367,1,-0.472637276646367,NA,-0.472637276646367
"261","BRD-K92803302",-0.472591193173287,2,-0.472591193173287,0.090233672517471,-0.472591193173287
"262","SA-1459854",-0.472245382450811,4,-0.48326602719114,0.0591462418947137,-0.472245382450811
"263","BRD-K47571551",-0.471981203697224,1,-0.471981203697224,NA,-0.471981203697224
"264","BRD-K77093925",-0.471950696472711,1,-0.471950696472711,NA,-0.471950696472711
"265","BRD-K20954269",-0.47193898814065,1,-0.47193898814065,NA,-0.47193898814065
"266","BRD-K38587340",-0.471497136251548,1,-0.471497136251548,NA,-0.471497136251548
"267","BRD-K36314330",-0.471338385502899,2,-0.471338385502899,0.14024104920406,-0.471338385502899
"268","BRD-K11194815",-0.471278531800747,1,-0.471278531800747,NA,-0.471278531800747
"269","BRD-K01055635",-0.471260776464714,2,-0.471260776464714,0.0313498288284584,-0.471260776464714
"270","BRD-K55197905",-0.471077075237099,1,-0.471077075237099,NA,-0.471077075237099
"271","BRD-K36290066",-0.470771667747743,1,-0.470771667747743,NA,-0.470771667747743
"272","BRD-K76224440",-0.470587928696386,1,-0.470587928696386,NA,-0.470587928696386
"273","BRD-K73898073",-0.470358634254114,2,-0.470358634254114,0.017406853776016,-0.470358634254114
"274","BRD-K03601317",-0.470294279970748,1,-0.470294279970748,NA,-0.470294279970748
"275","BRD-K53914319",-0.470246985319137,1,-0.470246985319137,NA,-0.470246985319137
"276","BRD-K17157581",-0.46996708160674,1,-0.46996708160674,NA,-0.46996708160674
"277","BRD-K22002407",-0.469651591574793,1,-0.469651591574793,NA,-0.469651591574793
"278","BRD-M29192968",-0.469636170340423,1,-0.469636170340423,NA,-0.469636170340423
"279","BRD-K91617567",-0.469499080668056,1,-0.469499080668056,NA,-0.469499080668056
"280","BRD-K96609736",-0.469486676631715,1,-0.469486676631715,NA,-0.469486676631715
"281","SA-1459172",-0.46942755349469,3,-0.540151440714892,0.150836628759255,-0.46942755349469
"282","BRD-K21536131",-0.469421614036156,1,-0.469421614036156,NA,-0.469421614036156
"283","BRD-K23775758",-0.469403510847983,1,-0.469403510847983,NA,-0.469403510847983
"284","SA-1938820",-0.469097438864911,4,-0.484988176777113,0.0864028630992692,-0.469097438864911
"285","BRD-K68836298",-0.468994860745113,2,-0.468994860745113,0.0964063433569953,-0.468994860745113
"286","BRD-K46120075",-0.468792037988735,2,-0.468792037988735,0.046079382938823,-0.468792037988735
"287","BRD-K66618978",-0.468680079025359,1,-0.468680079025359,NA,-0.468680079025359
"288","BRD-K53949821",-0.468676366123051,1,-0.468676366123051,NA,-0.468676366123051
"289","BRD-K01700755",-0.468507428249269,1,-0.468507428249269,NA,-0.468507428249269
"290","BRD-K81858524",-0.468247717317369,3,-0.496161389159792,0.0662456213806994,-0.468247717317369
"291","BRD-K62358627",-0.468230839155385,2,-0.468230839155385,0.0206018603792654,-0.468230839155385
"292","BRD-K25119693",-0.468029344767994,1,-0.468029344767994,NA,-0.468029344767994
"293","BRD-K89419248",-0.467950755212962,2,-0.467950755212962,0.0416936746104237,-0.467950755212962
"294","BRD-K79277758",-0.467793668077525,1,-0.467793668077525,NA,-0.467793668077525
"295","BRD-K58560613",-0.467599586886836,1,-0.467599586886836,NA,-0.467599586886836
"296","BRD-K46419847",-0.467293508909029,1,-0.467293508909029,NA,-0.467293508909029
"297","SA-89735",-0.466796148884793,4,-0.463285806600439,0.0605785228760602,-0.466796148884793
"298","BRD-M03817478",-0.466494931948255,1,-0.466494931948255,NA,-0.466494931948255
"299","BRD-K55578148",-0.466343091529969,1,-0.466343091529969,NA,-0.466343091529969
"300","BRD-K20192397",-0.466100374710766,1,-0.466100374710766,NA,-0.466100374710766
"301","BRD-K30155575",-0.466029277719149,1,-0.466029277719149,NA,-0.466029277719149
"302","BRD-K30882656",-0.465849599422239,2,-0.465849599422239,0.0108840549684702,-0.465849599422239
"303","BRD-K26666618",-0.465724205474018,1,-0.465724205474018,NA,-0.465724205474018
"304","BRD-K17910135",-0.465692705124744,2,-0.465692705124744,0.0239646651752734,-0.465692705124744
"305","BRD-K46092809",-0.465644442564197,1,-0.465644442564197,NA,-0.465644442564197
"306","BRD-K19742528",-0.46562530842752,1,-0.46562530842752,NA,-0.46562530842752
"307","BRD-K76269493",-0.465607565699401,1,-0.465607565699401,NA,-0.465607565699401
"308","BRD-K66809950",-0.465599519837991,1,-0.465599519837991,NA,-0.465599519837991
"309","BRD-K09880340",-0.465570663618777,1,-0.465570663618777,NA,-0.465570663618777
"310","BRD-K89133991",-0.465437596877114,1,-0.465437596877114,NA,-0.465437596877114
