"","log2FoldChange","logCPM","LR","pvalue","padj"
"ENSG00000003249",2.28264959787271,4.57249371908245,202.050711682259,7.45301216178297e-46,1.25464006731455e-41
"ENSG00000003393",-0.252646265096951,4.8371184689503,15.3531467279232,8.91722860611767e-05,0.546715285841074
"ENSG00000003400",-1.26572720777833,3.476497532471,107.819567859932,2.9439538417426e-25,4.23576078749925e-21
"ENSG00000003402",-1.45846297518136,6.86906251476203,321.754464736197,6.00819541501265e-72,1.06008599902483e-67
"ENSG00000003436",-2.20363596729302,4.93763371658564,213.359438089274,2.54073067258719e-48,4.31314438978401e-44
"ENSG00000003509",-0.385728216830414,3.4881760764244,47.9888437035014,4.28651246371187e-12,4.47469036086882e-08
"ENSG00000003756",-1.24180913564898,7.18174553325443,230.32664744277,5.05948648827883e-52,8.67651337874937e-48
"ENSG00000003987",0.00876455625271884,1.20158831421248,0.00175476085252058,0.966586495268285,1
"ENSG00000003989",1.77461164527087,8.07268441366794,32.0326333747964,1.51604332710791e-08,0.000131744165125677
"ENSG00000004059",1.13229324177677,7.10635958953844,130.45396878835,3.26005125331284e-30,4.98527037656599e-26
"ENSG00000004139",-0.609787380163805,4.20220481939707,15.0182751534792,0.000106475075597851,0.645238958122974
"ENSG00000004142",0.89645822646053,6.58859049576958,135.840684366084,2.16199672887267e-31,3.34266314251003e-27
"ENSG00000004399",0.0217513903950326,7.30019176481185,0.0370021817102497,0.847460605147709,1
"ENSG00000004455",0.506924973437226,6.8344426319037,58.2499987023469,2.30837131654227e-14,2.62300232698698e-10
"ENSG00000004468",-1.06512469466869,1.8634331760225,17.6159716312179,2.70308633511361e-05,0.177619803080315
"ENSG00000004478",2.0658609192418,8.22031888300971,232.332728303032,1.84766976950404e-52,3.17226422726148e-48
"ENSG00000004487",0.359262152280616,6.44554079267417,31.2435289082492,2.27604905647243e-08,0.000195489853460417
"ENSG00000004534",-1.37184103449518,6.56669441380355,277.732596132516,2.34266279057127e-62,4.09661442187199e-58
"ENSG00000004660",-0.0531366290537878,3.86205495439734,0.198642318378859,0.655818966481927,1
"ENSG00000004700",0.0808842709634836,5.25214972332226,0.627994365813322,0.428091949407935,1
"ENSG00000004766",0.245077259317433,5.10661435560387,3.89432807045279,0.0484494160232211,1
"ENSG00000004776",-2.80726829182262,5.78782158027719,125.270507268183,4.4408936401756e-29,6.70486121793711e-25
"ENSG00000004777",-1.56408453310653,4.18550420585804,86.9405688034759,1.1183171254171e-20,1.49485450154504e-16
"ENSG00000004779",1.34448113736619,5.51229532442599,159.465455071944,1.48061160660876e-36,2.37919479065961e-32
"ENSG00000004799",-2.78507541070996,7.39311705205463,107.467870754271,3.51558753149663e-25,5.05330551777326e-21
"ENSG00000004838",3.81743588632815,4.14062072693187,273.450288090849,2.00886769350512e-61,3.50647855901319e-57
"ENSG00000004846",-4.14321460695885,1.10475034235508,156.471238980417,6.67870746846331e-36,1.06772496298323e-31
"ENSG00000004864",-0.0938782302612886,4.30158017400196,1.3313223172355,0.248570112376378,1
"ENSG00000004866",0.564983821562027,4.73929185712189,64.669834853076,8.85603120373316e-16,1.05094522294701e-11
"ENSG00000004897",0.286549766245347,5.98926106752158,11.5013025867137,0.000695474347429807,1
"ENSG00000004961",0.603138346337879,4.05908700293956,73.5795452079205,9.66611954059621e-18,1.20981152170102e-13
"ENSG00000004975",-0.684570916711464,5.0263344407366,74.9148842412088,4.91450994778155e-18,6.19916284813164e-14
"ENSG00000005001",0.344526758505189,3.54226878524556,4.73449710488069,0.0295634899471818,1
"ENSG00000005007",0.155059315894556,7.02236519170208,6.041769339289,0.0139712751577815,1
"ENSG00000005020",-0.698981565678877,4.98119523579872,36.2798613692113,1.70920940195641e-09,1.5723017288597e-05
"ENSG00000005022",0.834736949197164,7.45656590498082,82.3767415683033,1.12469488673445e-19,1.47346277111081e-15
"ENSG00000005059",0.798557166024041,4.25462004223144,47.420510677586,5.72801961841316e-12,5.9491211756839e-08
"ENSG00000005073",0.920116440059009,-0.366946001146856,15.4076380678892,8.66373942911603e-05,0.532300150524889
"ENSG00000005075",1.26260503905223,5.36834413543303,132.819407060662,9.90218574064875e-31,1.52127279533587e-26
"ENSG00000005100",-0.348365506670059,4.57956407137645,22.1078995979632,2.5774690223031e-06,0.0189237775617494
"ENSG00000005102",-1.92747928663847,3.50158936695066,63.1412760534893,1.92399759109088e-15,2.25858077218159e-11
"ENSG00000005108",-1.32055641602726,3.05010405405448,68.4319722439101,1.3133088741985e-16,1.59842823078699e-12
"ENSG00000005156",0.745870990765638,5.81080196879858,79.3505888393431,5.20107387188235e-19,6.71510647598731e-15
"ENSG00000005175",0.535017936828358,4.90469371190146,60.3760323752487,7.83613280751067e-15,9.04603171299031e-11
"ENSG00000005187",-1.62206393506668,2.5850006582526,105.24255577147,1.08063956779327e-24,1.54282911093845e-20
